Model,Glucose_uptake,Oxygen_uptake,Growth_rate
Submodel,0.75,9.75,0.053474056131518934
Submodel,0.75,10.5,0.053474056131518934
Submodel,0.75,11.25,0.053474056131518934
Submodel,0.75,12.0,0.053474056131518934
Submodel,0.75,12.75,0.053474056131518934
Submodel,0.75,13.5,0.053474056131518934
Submodel,0.75,14.25,0.053474056131518934
Submodel,0.75,15.0,0.053474056131518934
Submodel,0.75,15.75,0.053474056131518934
Submodel,0.75,16.5,0.053474056131518934
Submodel,0.75,17.25,0.053474056131518934
Submodel,0.75,18.0,0.053474056131518934
Submodel,0.75,18.75,0.053474056131518934
Submodel,0.75,19.5,0.053474056131518934
Submodel,0.75,20.25,0.053474056131518934
Submodel,0.75,21.0,0.053474056131518934
Submodel,0.75,21.75,0.053474056131518934
Submodel,0.75,22.5,0.053474056131518934
Submodel,0.75,23.25,0.053474056131518934
Submodel,0.75,24.0,0.053474056131518934
Submodel,0.75,24.75,0.053474056131518934
Submodel,0.75,25.5,0.053474056131518934
Submodel,0.75,26.25,0.053474056131518934
Submodel,0.75,27.0,0.053474056131518934
Submodel,0.75,27.75,0.053474056131518934
Submodel,0.75,28.5,0.053474056131518934
Submodel,0.75,29.25,0.053474056131518934
Submodel,0.75,30.0,0.053474056131518934
Submodel,1.125,0.0,0.0
Submodel,1.125,0.75,0.011539931382681367
Submodel,1.125,1.5,0.03794485912271488
Submodel,1.125,2.25,0.058847034626795934
Submodel,1.125,3.0,0.07762800312470973
Submodel,1.125,3.75,0.08781099285980594
Submodel,1.125,4.5,0.08781099285980444
Submodel,1.125,5.25,0.08781099285980444
Submodel,1.125,6.0,0.08781099285980444
Submodel,1.125,6.75,0.08781099285980444
Submodel,1.125,7.5,0.08781099285980444
Submodel,1.125,8.25,0.08781099285980444
Submodel,1.125,9.0,0.08781099285980444
Submodel,1.125,9.75,0.08781099285980444
Submodel,1.125,10.5,0.08781099285980444
Submodel,1.125,11.25,0.08781099285980444
Submodel,1.125,12.0,0.08781099285980444
Submodel,1.125,12.75,0.08781099285980444
Submodel,1.125,13.5,0.08781099285980444
Submodel,1.125,14.25,0.08781099285980444
Submodel,1.125,15.0,0.08781099285980444
Submodel,1.125,15.75,0.08781099285980444
Submodel,1.125,16.5,0.08781099285980444
Submodel,1.125,17.25,0.08781099285980444
Submodel,1.125,18.0,0.08781099285980444
Submodel,1.125,18.75,0.08781099285980444
Submodel,1.125,19.5,0.08781099285980444
Submodel,1.125,20.25,0.08781099285980444
Submodel,1.125,21.0,0.08781099285980444
Submodel,1.125,21.75,0.08781099285980444
Submodel,1.125,22.5,0.08781099285980444
Submodel,1.125,23.25,0.08781099285980444
Submodel,1.125,24.0,0.08781099285980444
Submodel,1.125,24.75,0.08781099285980444
Submodel,1.125,25.5,0.08781099285980444
Submodel,1.125,26.25,0.08781099285980444
Submodel,1.125,27.0,0.08781099285980444
Submodel,1.125,27.75,0.08781099285980444
Submodel,1.125,28.5,0.08781099285980444
Submodel,1.125,29.25,0.08781099285980444
Submodel,1.125,30.0,0.08781099285980444
Submodel,1.5,0.0,0.0
Submodel,1.5,0.75,0.0174076931026888
Submodel,1.5,1.5,0.04381262084272222
Submodel,1.5,2.25,0.06957901662560335
Submodel,1.5,3.0,0.0883599851235184
Submodel,1.5,3.75,0.10714095362143197
Submodel,1.5,4.5,0.12214792958809075
Submodel,1.5,5.25,0.1221479295880913
Submodel,1.5,6.0,0.1221479295880913
Submodel,1.5,6.75,0.1221479295880913
Submodel,1.5,7.5,0.1221479295880913
Submodel,1.5,8.25,0.1221479295880913
Submodel,1.5,9.0,0.1221479295880913
Submodel,1.5,9.75,0.1221479295880913
Submodel,1.5,10.5,0.1221479295880913
Submodel,1.5,11.25,0.1221479295880913
Submodel,1.5,12.0,0.1221479295880913
Submodel,1.5,12.75,0.1221479295880913
Submodel,1.5,13.5,0.1221479295880913
Submodel,1.5,14.25,0.1221479295880913
Submodel,1.5,15.0,0.1221479295880913
Submodel,1.5,15.75,0.1221479295880913
Submodel,1.5,16.5,0.1221479295880913
Submodel,1.5,17.25,0.1221479295880913
Submodel,1.5,18.0,0.1221479295880913
Submodel,1.5,18.75,0.1221479295880913
Submodel,1.5,19.5,0.1221479295880913
Submodel,1.5,20.25,0.1221479295880913
Submodel,1.5,21.0,0.1221479295880913
Submodel,1.5,21.75,0.1221479295880913
Submodel,1.5,22.5,0.1221479295880913
Submodel,1.5,23.25,0.1221479295880913
Submodel,1.5,24.0,0.1221479295880913
Submodel,1.5,24.75,0.1221479295880913
Submodel,1.5,25.5,0.1221479295880913
Submodel,1.5,26.25,0.1221479295880913
Submodel,1.5,27.0,0.1221479295880913
Submodel,1.5,27.75,0.1221479295880913
Submodel,1.5,28.5,0.1221479295880913
Submodel,1.5,29.25,0.1221479295880913
Submodel,1.5,30.0,0.1221479295880913
Submodel,1.875,0.0,0.0
Submodel,1.875,0.75,0.023275454822696166
Submodel,1.875,1.5,0.049680382562729906
Submodel,1.875,2.25,0.07608531030276325
Submodel,1.875,3.0,0.09909196712232415
Submodel,1.875,3.75,0.11787293562023823
Submodel,1.875,4.5,0.13665390411814954
Submodel,1.875,5.25,0.15543487261606573
Submodel,1.875,6.0,0.15648486631637915
Submodel,1.875,6.75,0.15648486631637998
Submodel,1.875,7.5,0.15648486631637998
Submodel,1.875,8.25,0.15648486631637998
Submodel,1.875,9.0,0.15648486631637998
Submodel,1.875,9.75,0.15648486631637998
Submodel,1.875,10.5,0.15648486631637998
Submodel,1.875,11.25,0.15648486631637998
Submodel,1.875,12.0,0.15648486631637998
Submodel,1.875,12.75,0.15648486631637998
Submodel,1.875,13.5,0.15648486631637998
Submodel,1.875,14.25,0.15648486631637998
Submodel,1.875,15.0,0.15648486631637998
Submodel,1.875,15.75,0.15648486631637998
Submodel,1.875,16.5,0.15648486631637998
Submodel,1.875,17.25,0.15648486631637998
Submodel,1.875,18.0,0.15648486631637998
Submodel,1.875,18.75,0.15648486631637998
Submodel,1.875,19.5,0.15648486631637998
Submodel,1.875,20.25,0.15648486631637998
Submodel,1.875,21.0,0.15648486631637998
Submodel,1.875,21.75,0.15648486631637998
Submodel,1.875,22.5,0.15648486631637998
Submodel,1.875,23.25,0.15648486631637998
Submodel,1.875,24.0,0.15648486631637998
Submodel,1.875,24.75,0.15648486631637998
Submodel,1.875,25.5,0.15648486631637998
Submodel,1.875,26.25,0.15648486631637998
Submodel,1.875,27.0,0.15648486631637998
Submodel,1.875,27.75,0.15648486631637998
Submodel,1.875,28.5,0.15648486631637998
Submodel,1.875,29.25,0.15648486631637998
Submodel,1.875,30.0,0.15648486631637998
Submodel,2.25,0.0,0.0027382888026701553
Submodel,2.25,0.75,0.02914321654270369
Submodel,2.25,1.5,0.05554814428273745
Submodel,2.25,2.25,0.0819530720227709
Submodel,2.25,3.0,0.10835799976280439
Submodel,2.25,3.75,0.1286049176190456
Submodel,2.25,4.5,0.14738588611696
Submodel,2.25,5.25,0.16616685461487282
Submodel,2.25,6.0,0.18494782311278637
Submodel,2.25,6.75,0.19082180304466487
Submodel,2.25,7.5,0.19082180304466348
Submodel,2.25,8.25,0.19082180304466348
Submodel,2.25,9.0,0.19082180304466348
Submodel,2.25,9.75,0.19082180304466348
Submodel,2.25,10.5,0.19082180304466348
Submodel,2.25,11.25,0.19082180304466348
Submodel,2.25,12.0,0.19082180304466348
Submodel,2.25,12.75,0.19082180304466348
Submodel,2.25,13.5,0.19082180304466348
Submodel,2.25,14.25,0.19082180304466348
Submodel,2.25,15.0,0.19082180304466348
Submodel,2.25,15.75,0.19082180304466348
Submodel,2.25,16.5,0.19082180304466348
Submodel,2.25,17.25,0.19082180304466348
Submodel,2.25,18.0,0.19082180304466348
Submodel,2.25,18.75,0.19082180304466348
Submodel,2.25,19.5,0.19082180304466348
Submodel,2.25,20.25,0.19082180304466348
Submodel,2.25,21.0,0.19082180304466348
Submodel,2.25,21.75,0.19082180304466348
Submodel,2.25,22.5,0.19082180304466348
Submodel,2.25,23.25,0.19082180304466348
Submodel,2.25,24.0,0.19082180304466348
Submodel,2.25,24.75,0.19082180304466348
Submodel,2.25,25.5,0.19082180304466348
Submodel,2.25,26.25,0.19082180304466348
Submodel,2.25,27.0,0.19082180304466348
Submodel,2.25,27.75,0.19082180304466348
Submodel,2.25,28.5,0.19082180304466348
Submodel,2.25,29.25,0.19082180304466348
Submodel,2.25,30.0,0.19082180304466348
Submodel,2.625,0.0,0.008606050522677726
Submodel,2.625,0.75,0.035010978262711136
Submodel,2.625,1.5,0.061415906002744575
Submodel,2.625,2.25,0.08782083374277808
Submodel,2.625,3.0,0.11422576148281152
Submodel,2.625,3.75,0.13933689961785437
Submodel,2.625,4.5,0.15811786811576795
Submodel,2.625,5.25,0.17689883661368153
Submodel,2.625,6.0,0.1956798051115952
Submodel,2.625,6.75,0.21446077360950874
Submodel,2.625,7.5,0.22515873977295156
Submodel,2.625,8.25,0.22515873977295203
Submodel,2.625,9.0,0.22515873977295203
Submodel,2.625,9.75,0.22515873977295203
Submodel,2.625,10.5,0.22515873977295203
Submodel,2.625,11.25,0.22515873977295203
Submodel,2.625,12.0,0.22515873977295203
Submodel,2.625,12.75,0.22515873977295203
Submodel,2.625,13.5,0.22515873977295203
Submodel,2.625,14.25,0.22515873977295203
Submodel,2.625,15.0,0.22515873977295203
Submodel,2.625,15.75,0.22515873977295203
Submodel,2.625,16.5,0.22515873977295203
Submodel,2.625,17.25,0.22515873977295203
Submodel,2.625,18.0,0.22515873977295203
Submodel,2.625,18.75,0.22515873977295203
Submodel,2.625,19.5,0.22515873977295203
Submodel,2.625,20.25,0.22515873977295203
Submodel,2.625,21.0,0.22515873977295203
Submodel,2.625,21.75,0.22515873977295203
Submodel,2.625,22.5,0.22515873977295203
Submodel,2.625,23.25,0.22515873977295203
Submodel,2.625,24.0,0.22515873977295203
Submodel,2.625,24.75,0.22515873977295203
Submodel,2.625,25.5,0.22515873977295203
Submodel,2.625,26.25,0.22515873977295203
Submodel,2.625,27.0,0.22515873977295203
Submodel,2.625,27.75,0.22515873977295203
Submodel,2.625,28.5,0.22515873977295203
Submodel,2.625,29.25,0.22515873977295203
Submodel,2.625,30.0,0.22515873977295203
Submodel,3.0,0.0,0.01447381224268503
Submodel,3.0,0.75,0.040878739982718675
Submodel,3.0,1.5,0.06728366772275195
Submodel,3.0,2.25,0.09368859546278589
Submodel,3.0,3.0,0.12009352320281945
Submodel,3.0,3.75,0.14649845094285296
Submodel,3.0,4.5,0.16884985011457598
Submodel,3.0,5.25,0.1876308186124902
Submodel,3.0,6.0,0.20641178711040295
Submodel,3.0,6.75,0.22519275560831606
Submodel,3.0,7.5,0.24397372410622933
Submodel,3.0,8.25,0.2594956765012381
Submodel,3.0,9.0,0.2594956765012381
Submodel,3.0,9.75,0.2594956765012381
Submodel,3.0,10.5,0.2594956765012381
Submodel,3.0,11.25,0.2594956765012381
Submodel,3.0,12.0,0.2594956765012381
Submodel,3.0,12.75,0.2594956765012381
Submodel,3.0,13.5,0.2594956765012381
Submodel,3.0,14.25,0.2594956765012381
Submodel,3.0,15.0,0.2594956765012381
Submodel,3.0,15.75,0.2594956765012381
Submodel,3.0,16.5,0.2594956765012381
Submodel,3.0,17.25,0.2594956765012381
Submodel,3.0,18.0,0.2594956765012381
Submodel,3.0,18.75,0.2594956765012381
Submodel,3.0,19.5,0.2594956765012381
Submodel,3.0,20.25,0.2594956765012381
Submodel,3.0,21.0,0.2594956765012381
Submodel,3.0,21.75,0.2594956765012381
Submodel,3.0,22.5,0.2594956765012381
Submodel,3.0,23.25,0.2594956765012381
Submodel,3.0,24.0,0.2594956765012381
Submodel,3.0,24.75,0.2594956765012381
Submodel,3.0,25.5,0.2594956765012381
Submodel,3.0,26.25,0.2594956765012381
Submodel,3.0,27.0,0.2594956765012381
Submodel,3.0,27.75,0.2594956765012381
Submodel,3.0,28.5,0.2594956765012381
Submodel,3.0,29.25,0.2594956765012381
Submodel,3.0,30.0,0.2594956765012381
Submodel,3.375,0.0,0.020341573962692504
Submodel,3.375,0.75,0.04674650170272613
Submodel,3.375,1.5,0.07315142944275964
Submodel,3.375,2.25,0.09955635718279307
Submodel,3.375,3.0,0.12596128492282668
Submodel,3.375,3.75,0.15236621266286018
Submodel,3.375,4.5,0.17877114040289396
Submodel,3.375,5.25,0.1983628006112972
Submodel,3.375,6.0,0.21714376910921118
Submodel,3.375,6.75,0.2359247376071245
Submodel,3.375,7.5,0.2547057061050379
Submodel,3.375,8.25,0.2734866746029518
Submodel,3.375,9.0,0.2922676431008659
Submodel,3.375,9.75,0.29383261322952464
Submodel,3.375,10.5,0.29383261322952464
Submodel,3.375,11.25,0.29383261322952464
Submodel,3.375,12.0,0.29383261322952464
Submodel,3.375,12.75,0.29383261322952464
Submodel,3.375,13.5,0.29383261322952464
Submodel,3.375,14.25,0.29383261322952464
Submodel,3.375,15.0,0.29383261322952464
Submodel,3.375,15.75,0.29383261322952464
Submodel,3.375,16.5,0.29383261322952464
Submodel,3.375,17.25,0.29383261322952464
Submodel,3.375,18.0,0.29383261322952464
Submodel,3.375,18.75,0.29383261322952464
Submodel,3.375,19.5,0.29383261322952464
Submodel,3.375,20.25,0.29383261322952464
Submodel,3.375,21.0,0.29383261322952464
Submodel,3.375,21.75,0.29383261322952464
Submodel,3.375,22.5,0.29383261322952464
Submodel,3.375,23.25,0.29383261322952464
Submodel,3.375,24.0,0.29383261322952464
Submodel,3.375,24.75,0.29383261322952464
Submodel,3.375,25.5,0.29383261322952464
Submodel,3.375,26.25,0.29383261322952464
Submodel,3.375,27.0,0.29383261322952464
Submodel,3.375,27.75,0.29383261322952464
Submodel,3.375,28.5,0.29383261322952464
Submodel,3.375,29.25,0.29383261322952464
Submodel,3.375,30.0,0.29383261322952464
Submodel,3.75,0.0,0.026209335682699963
Submodel,3.75,0.75,0.052614263422733884
Submodel,3.75,1.5,0.07901919116276686
Submodel,3.75,2.25,0.10542411890280043
Submodel,3.75,3.0,0.13182904664283387
Submodel,3.75,3.75,0.15823397438286851
Submodel,3.75,4.5,0.18463890212290215
Submodel,3.75,5.25,0.20909478261010456
Submodel,3.75,6.0,0.22787575110801783
Submodel,3.75,6.75,0.2466567196059329
Submodel,3.75,7.5,0.2654376881038464
Submodel,3.75,8.25,0.28421865660176
Submodel,3.75,9.0,0.30299962509967343
Submodel,3.75,9.75,0.3217805935975877
Submodel,3.75,10.5,0.32816954995781134
Submodel,3.75,11.25,0.32816954995781134
Submodel,3.75,12.0,0.32816954995781134
Submodel,3.75,12.75,0.32816954995781134
Submodel,3.75,13.5,0.32816954995781134
Submodel,3.75,14.25,0.32816954995781134
Submodel,3.75,15.0,0.32816954995781134
Submodel,3.75,15.75,0.32816954995781134
Submodel,3.75,16.5,0.32816954995781134
Submodel,3.75,17.25,0.32816954995781134
Submodel,3.75,18.0,0.32816954995781134
Submodel,3.75,18.75,0.32816954995781134
Submodel,3.75,19.5,0.32816954995781134
Submodel,3.75,20.25,0.32816954995781134
Submodel,3.75,21.0,0.32816954995781134
Submodel,3.75,21.75,0.32816954995781134
Submodel,3.75,22.5,0.32816954995781134
Submodel,3.75,23.25,0.32816954995781134
Submodel,3.75,24.0,0.32816954995781134
Submodel,3.75,24.75,0.32816954995781134
Submodel,3.75,25.5,0.32816954995781134
Submodel,3.75,26.25,0.32816954995781134
Submodel,3.75,27.0,0.32816954995781134
Submodel,3.75,27.75,0.32816954995781134
Submodel,3.75,28.5,0.32816954995781134
Submodel,3.75,29.25,0.32816954995781134
Submodel,3.75,30.0,0.32816954995781134
Submodel,4.125,0.0,0.032077097402707304
Submodel,4.125,0.75,0.05848202514274089
Submodel,4.125,1.5,0.08488695288277139
Submodel,4.125,2.25,0.11129188062281258
Submodel,4.125,3.0,0.1376968083628455
Submodel,4.125,3.75,0.16410173610287582
Submodel,4.125,4.5,0.1905066638429095
Submodel,4.125,5.25,0.21691159158294307
Submodel,4.125,6.0,0.23860773310682704
Submodel,4.125,6.75,0.25738870160473987
Submodel,4.125,7.5,0.2761696701026537
Submodel,4.125,8.25,0.29495063860056686
Submodel,4.125,9.0,0.3137316070984819
Submodel,4.125,9.75,0.3325125755963953
Submodel,4.125,10.5,0.3512935440943095
Submodel,4.125,11.25,0.3625064866861025
Submodel,4.125,12.0,0.3625064866861026
Submodel,4.125,12.75,0.3625064866861026
Submodel,4.125,13.5,0.3625064866861026
Submodel,4.125,14.25,0.3625064866861026
Submodel,4.125,15.0,0.3625064866861026
Submodel,4.125,15.75,0.3625064866861026
Submodel,4.125,16.5,0.3625064866861026
Submodel,4.125,17.25,0.3625064866861026
Submodel,4.125,18.0,0.3625064866861026
Submodel,4.125,18.75,0.3625064866861026
Submodel,4.125,19.5,0.3625064866861026
Submodel,4.125,20.25,0.3625064866861026
Submodel,4.125,21.0,0.3625064866861026
Submodel,4.125,21.75,0.3625064866861026
Submodel,4.125,22.5,0.3625064866861026
Submodel,4.125,23.25,0.3625064866861026
Submodel,4.125,24.0,0.3625064866861026
Submodel,4.125,24.75,0.3625064866861026
Submodel,4.125,25.5,0.3625064866861026
Submodel,4.125,26.25,0.3625064866861026
Submodel,4.125,27.0,0.3625064866861026
Submodel,4.125,27.75,0.3625064866861026
Submodel,4.125,28.5,0.3625064866861026
Submodel,4.125,29.25,0.3625064866861026
Submodel,4.125,30.0,0.3625064866861026
Submodel,4.5,0.0,0.037944859122714364
Submodel,4.5,0.75,0.06434978686274807
Submodel,4.5,1.5,0.0907547146027819
Submodel,4.5,2.25,0.11715964234281531
Submodel,4.5,3.0,0.14356457008284876
Submodel,4.5,3.75,0.16996949782288232
Submodel,4.5,4.5,0.1963744255629156
Submodel,4.5,5.25,0.22277935330294907
Submodel,4.5,6.0,0.2491842810429828
Submodel,4.5,6.75,0.26812068360354807
Submodel,4.5,7.5,0.2869016521014607
Submodel,4.5,8.25,0.3056826205993739
Submodel,4.5,9.0,0.32446358909728606
Submodel,4.5,9.75,0.34324455759520045
Submodel,4.5,10.5,0.3620255260931157
Submodel,4.5,11.25,0.3808064945910293
Submodel,4.5,12.0,0.39684342341438283
Submodel,4.5,12.75,0.3968434234143845
Submodel,4.5,13.5,0.3968434234143845
Submodel,4.5,14.25,0.3968434234143845
Submodel,4.5,15.0,0.3968434234143845
Submodel,4.5,15.75,0.3968434234143845
Submodel,4.5,16.5,0.3968434234143845
Submodel,4.5,17.25,0.3968434234143845
Submodel,4.5,18.0,0.3968434234143845
Submodel,4.5,18.75,0.3968434234143845
Submodel,4.5,19.5,0.3968434234143845
Submodel,4.5,20.25,0.3968434234143845
Submodel,4.5,21.0,0.3968434234143845
Submodel,4.5,21.75,0.3968434234143845
Submodel,4.5,22.5,0.3968434234143845
Submodel,4.5,23.25,0.3968434234143845
Submodel,4.5,24.0,0.3968434234143845
Submodel,4.5,24.75,0.3968434234143845
Submodel,4.5,25.5,0.3968434234143845
Submodel,4.5,26.25,0.3968434234143845
Submodel,4.5,27.0,0.3968434234143845
Submodel,4.5,27.75,0.3968434234143845
Submodel,4.5,28.5,0.3968434234143845
Submodel,4.5,29.25,0.3968434234143845
Submodel,4.5,30.0,0.3968434234143845
Submodel,4.875,0.0,0.043812620842722576
Submodel,4.875,0.75,0.07021754858275582
Submodel,4.875,1.5,0.09662247632278993
Submodel,4.875,2.25,0.12302740406282352
Submodel,4.875,3.0,0.14943233180285725
Submodel,4.875,3.75,0.1758372595428908
Submodel,4.875,4.5,0.20224218728292456
Submodel,4.875,5.25,0.22864711502295837
Submodel,4.875,6.0,0.2550520427629921
Submodel,4.875,6.75,0.27885266560235455
Submodel,4.875,7.5,0.29763363410026966
Submodel,4.875,8.25,0.31641460259818244
Submodel,4.875,9.0,0.33519557109609704
Submodel,4.875,9.75,0.353976539594011
Submodel,4.875,10.5,0.3727575080919244
Submodel,4.875,11.25,0.3915384765898384
Submodel,4.875,12.0,0.41031944508775187
Submodel,4.875,12.75,0.4291004135856653
Submodel,4.875,13.5,0.43118036014267747
Submodel,4.875,14.25,0.4311803601426725
Submodel,4.875,15.0,0.4311803601426725
Submodel,4.875,15.75,0.4311803601426725
Submodel,4.875,16.5,0.4311803601426725
Submodel,4.875,17.25,0.4311803601426725
Submodel,4.875,18.0,0.4311803601426725
Submodel,4.875,18.75,0.4311803601426725
Submodel,4.875,19.5,0.4311803601426725
Submodel,4.875,20.25,0.4311803601426725
Submodel,4.875,21.0,0.4311803601426725
Submodel,4.875,21.75,0.4311803601426725
Submodel,4.875,22.5,0.4311803601426725
Submodel,4.875,23.25,0.4311803601426725
Submodel,4.875,24.0,0.4311803601426725
Submodel,4.875,24.75,0.4311803601426725
Submodel,4.875,25.5,0.4311803601426725
Submodel,4.875,26.25,0.4311803601426725
Submodel,4.875,27.0,0.4311803601426725
Submodel,4.875,27.75,0.4311803601426725
Submodel,4.875,28.5,0.4311803601426725
Submodel,4.875,29.25,0.4311803601426725
Submodel,4.875,30.0,0.4311803601426725
Submodel,5.25,0.0,0.049680382562729886
Submodel,5.25,0.75,0.07608531030276411
Submodel,5.25,1.5,0.10249023804279735
Submodel,5.25,2.25,0.12889516578283094
Submodel,5.25,3.0,0.1553000935228642
Submodel,5.25,3.75,0.18170502126289784
Submodel,5.25,4.5,0.20810994900293162
Submodel,5.25,5.25,0.23451487674296512
Submodel,5.25,6.0,0.26091980448299873
Submodel,5.25,6.75,0.28732473222303223
Submodel,5.25,7.5,0.30836561609907753
Submodel,5.25,8.25,0.32714658459699153
Submodel,5.25,9.0,0.3459275530949047
Submodel,5.25,9.75,0.3647085215928188
Submodel,5.25,10.5,0.3834894900907315
Submodel,5.25,11.25,0.4022704585886453
Submodel,5.25,12.0,0.42105142708655907
Submodel,5.25,12.75,0.43983239558447257
Submodel,5.25,13.5,0.45861336408238573
Submodel,5.25,14.25,0.4655172968709616
Submodel,5.25,15.0,0.4655172968709508
Submodel,5.25,15.75,0.4655172968709508
Submodel,5.25,16.5,0.4655172968709508
Submodel,5.25,17.25,0.4655172968709508
Submodel,5.25,18.0,0.4655172968709508
Submodel,5.25,18.75,0.4655172968709508
Submodel,5.25,19.5,0.4655172968709508
Submodel,5.25,20.25,0.4655172968709508
Submodel,5.25,21.0,0.4655172968709508
Submodel,5.25,21.75,0.4655172968709508
Submodel,5.25,22.5,0.4655172968709508
Submodel,5.25,23.25,0.4655172968709508
Submodel,5.25,24.0,0.4655172968709508
Submodel,5.25,24.75,0.4655172968709508
Submodel,5.25,25.5,0.4655172968709508
Submodel,5.25,26.25,0.4655172968709508
Submodel,5.25,27.0,0.4655172968709508
Submodel,5.25,27.75,0.4655172968709508
Submodel,5.25,28.5,0.4655172968709508
Submodel,5.25,29.25,0.4655172968709508
Submodel,5.25,30.0,0.4655172968709508
Submodel,5.625,0.0,0.05554814428273722
Submodel,5.625,0.75,0.08195307202277094
Submodel,5.625,1.5,0.10835799976280411
Submodel,5.625,2.25,0.13476292750283766
Submodel,5.625,3.0,0.16116785524287128
Submodel,5.625,3.75,0.18757278298290503
Submodel,5.625,4.5,0.21397771072293853
Submodel,5.625,5.25,0.24038263846297206
Submodel,5.625,6.0,0.26678756620300464
Submodel,5.625,6.75,0.2931924939430396
Submodel,5.625,7.5,0.3190975980978851
Submodel,5.625,8.25,0.3378785665957989
Submodel,5.625,9.0,0.35665953509371134
Submodel,5.625,9.75,0.37544050359162573
Submodel,5.625,10.5,0.3942214720895395
Submodel,5.625,11.25,0.41300244058745256
Submodel,5.625,12.0,0.43178340908536583
Submodel,5.625,12.75,0.45056437758328033
Submodel,5.625,13.5,0.4693453460811938
Submodel,5.625,14.25,0.4881263145791091
Submodel,5.625,15.0,0.499854233599243
Submodel,5.625,15.75,0.4998542335992494
Submodel,5.625,16.5,0.4998542335992494
Submodel,5.625,17.25,0.4998542335992494
Submodel,5.625,18.0,0.4998542335992494
Submodel,5.625,18.75,0.4998542335992494
Submodel,5.625,19.5,0.4998542335992494
Submodel,5.625,20.25,0.4998542335992494
Submodel,5.625,21.0,0.4998542335992494
Submodel,5.625,21.75,0.4998542335992494
Submodel,5.625,22.5,0.4998542335992494
Submodel,5.625,23.25,0.4998542335992494
Submodel,5.625,24.0,0.4998542335992494
Submodel,5.625,24.75,0.4998542335992494
Submodel,5.625,25.5,0.4998542335992494
Submodel,5.625,26.25,0.4998542335992494
Submodel,5.625,27.0,0.4998542335992494
Submodel,5.625,27.75,0.4998542335992494
Submodel,5.625,28.5,0.4998542335992494
Submodel,5.625,29.25,0.4998542335992494
Submodel,5.625,30.0,0.4998542335992494
Submodel,6.0,0.0,0.06141590600274557
Submodel,6.0,0.75,0.0878208337427791
Submodel,6.0,1.5,0.11422576148281294
Submodel,6.0,2.25,0.14063068922284638
Submodel,6.0,3.0,0.16703561696288013
Submodel,6.0,3.75,0.19344054470291389
Submodel,6.0,4.5,0.219845472442947
Submodel,6.0,5.25,0.2462504001829789
Submodel,6.0,6.0,0.2726553279230124
Submodel,6.0,6.75,0.2990602556630459
Submodel,6.0,7.5,0.3254651834030793
Submodel,6.0,8.25,0.34861054859460683
Submodel,6.0,9.0,0.3673915170925198
Submodel,6.0,9.75,0.3861724855904342
Submodel,6.0,10.5,0.4049534540883471
Submodel,6.0,11.25,0.4237344225862626
Submodel,6.0,12.0,0.44251539108417387
Submodel,6.0,12.75,0.46129635958208787
Submodel,6.0,13.5,0.48007732808000136
Submodel,6.0,14.25,0.498858296577914
Submodel,6.0,15.0,0.5176392650758311
Submodel,6.0,15.75,0.5341911703275312
Submodel,6.0,16.5,0.5341911703275314
Submodel,6.0,17.25,0.5341911703275314
Submodel,6.0,18.0,0.5341911703275314
Submodel,6.0,18.75,0.5341911703275314
Submodel,6.0,19.5,0.5341911703275314
Submodel,6.0,20.25,0.5341911703275314
Submodel,6.0,21.0,0.5341911703275314
Submodel,6.0,21.75,0.5341911703275314
Submodel,6.0,22.5,0.5341911703275314
Submodel,6.0,23.25,0.5341911703275314
Submodel,6.0,24.0,0.5341911703275314
Submodel,6.0,24.75,0.5341911703275314
Submodel,6.0,25.5,0.5341911703275314
Submodel,6.0,26.25,0.5341911703275314
Submodel,6.0,27.0,0.5341911703275314
Submodel,6.0,27.75,0.5341911703275314
Submodel,6.0,28.5,0.5341911703275314
Submodel,6.0,29.25,0.5341911703275314
Submodel,6.0,30.0,0.5341911703275314
Submodel,6.375,0.0,0.06728366772275216
Submodel,6.375,0.75,0.09368859546278556
Submodel,6.375,1.5,0.12009352320281912
Submodel,6.375,2.25,0.1464984509428527
Submodel,6.375,3.0,0.17290337868288588
Submodel,6.375,3.75,0.19930830642291936
Submodel,6.375,4.5,0.22571323416295322
Submodel,6.375,5.25,0.25211816190298697
Submodel,6.375,6.0,0.27852308964302036
Submodel,6.375,6.75,0.30492801738305364
Submodel,6.375,7.5,0.33133294512308736
Submodel,6.375,8.25,0.35773787286312053
Submodel,6.375,9.0,0.37812349909132814
Submodel,6.375,9.75,0.39690446758924164
Submodel,6.375,10.5,0.4156854360871538
Submodel,6.375,11.25,0.43446640458506747
Submodel,6.375,12.0,0.4532473730829811
Submodel,6.375,12.75,0.472028341580895
Submodel,6.375,13.5,0.49080931007880935
Submodel,6.375,14.25,0.5095902785767231
Submodel,6.375,15.0,0.5283712470746366
Submodel,6.375,15.75,0.5471522155725501
Submodel,6.375,16.5,0.5659331840704623
Submodel,6.375,17.25,0.5685281070558273
Submodel,6.375,18.0,0.5685281070558147
Submodel,6.375,18.75,0.5685281070558147
Submodel,6.375,19.5,0.5685281070558147
Submodel,6.375,20.25,0.5685281070558147
Submodel,6.375,21.0,0.5685281070558147
Submodel,6.375,21.75,0.5685281070558147
Submodel,6.375,22.5,0.5685281070558147
Submodel,6.375,23.25,0.5685281070558147
Submodel,6.375,24.0,0.5685281070558147
Submodel,6.375,24.75,0.5685281070558147
